date, pm25, pm10, o3, no2, so2, co
2022/1/3, 44, 13, 20, 20, 2, 5
2022/1/4, 35, 15, 12, 28, , 11
2022/1/5, 43, 18, 26, 20, , 9
2022/1/6, 51, 12, 26, 16, , 9
2022/1/7, 38, 13, 23, 15, 1, 6
2022/1/8, 38, 15, 21, 16, , 7
2022/1/9, 48, 25, 16, 26, 1, 7
2022/1/10, 66, 16, 16, 15, , 3
2022/1/11, 51, 30, 5, 28, 1, 8
2022/1/12, 70, 28, 5, 28, 2, 10
2022/1/13, 82, 43, 1, 36, 3, 11
2022/1/14, 107, 32, 7, 21, 2, 8
2022/1/15, 87, 24, 11, 20, 2, 8
2022/1/16, 65, 26, 11, 31, 1, 10
2022/1/17, 66, 34, 14, 27, , 11
2022/1/18, 93, 22, 16, 19, , 6
2022/1/19, 49, , , , , 
2021/10/1, 24, 13, 23, 8, 1, 2
2021/10/2, 25, 15, 22, 3, 1, 2
2021/10/3, 26, 15, 23, 7, 1, 
2021/10/4, 32, 11, 24, 10, 1, 
2021/10/5, 24, 14, 13, 17, 1, 
2021/10/6, 34, 17, 11, 10, , 
2021/10/7, 37, 17, 13, 10, , 
2021/10/8, 35, 39, 16, 16, , 
2021/10/9, 97, 24, 11, 14, , 
2021/10/10, 61, 19, 10, 11, , 
2021/10/11, 41, 18, 13, 10, , 
2021/10/12, 48, 17, 10, 7, , 
2021/10/13, 39, 17, 19, 5, , 
2021/10/14, 45, 20, 17, 12, , 
2021/10/15, 50, 25, 12, 20, 1, 
2021/10/16, 63, 20, 21, 11, 1, 
2021/10/17, 55, 20, 14, 12, 1, 
2021/10/18, 57, 25, 17, 4, 1, 
2021/10/19, 68, 16, 23, 6, 1, 
2021/10/20, 44, 14, 18, 17, 1, 
2021/10/21, 39, 14, 15, 17, 1, 
2021/10/22, 31, 13, 22, 10, 1, 
2021/10/23, 32, 18, 25, 6, 1, 
2021/10/24, 33, 19, 20, 11, 1, 
2021/10/25, 28, 17, 24, 7, 1, 
2021/10/26, 36, 15, 25, 5, 1, 
2021/10/27, 30, 19, 22, 8, 2, 
2021/10/28, 41, 17, 26, 8, 3, 
2021/10/29, 42, 15, 24, 8, 3, 4
2021/10/30, 43, 16, 26, 4, 3, 4
2021/10/31, 34, 15, 26, 9, 3, 6
2021/11/1, 35, 19, 9, 21, 3, 8
2021/11/2, 52, 17, 16, 18, 1, 7
2021/11/3, 57, 13, 16, 13, , 6
2021/11/4, 39, 24, 7, 22, , 13
2021/11/5, 67, 18, 23, 7, , 5
2021/11/6, 49, 19, 16, 17, 1, 8
2021/11/7, 41, 23, 12, 16, , 7
2021/11/8, 58, 12, 20, 11, 1, 4
2021/11/9, 37, 11, 19, 14, 1, 3
2021/11/10, 38, 13, 17, 12, 1, 4
2021/11/11, 41, 16, 20, 9, 2, 4
2021/11/12, 47, 11, 13, 16, 2, 5
2021/11/13, 27, 14, 13, 9, 3, 2
2021/11/14, 43, 19, 3, 17, 1, 4
2021/11/15, 58, 21, 10, 20, 1, 9
2021/11/16, 65, 22, 8, 23, 1, 13
2021/11/17, 52, 19, 13, 16, 1, 8
2021/11/18, 48, 16, 14, 19, 1, 5
2021/11/19, 40, 17, 20, 21, 2, 5
2021/11/20, 39, 14, 16, 10, 2, 3
2021/11/21, 30, 18, 16, 15, 1, 3
2021/11/22, 44, 26, 4, 22, 3, 6
2021/11/23, 66, 26, 11, 24, 3, 8
2021/11/24, 70, 18, 10, 19, 3, 5
2021/11/25, 50, 13, 19, 19, 3, 7
2021/11/26, 37, 11, 20, 9, 2, 4
2021/11/27, 23, 14, 19, 12, 2, 6
2021/11/28, 35, 21, 11, 23, 1, 10
2021/11/29, 60, 13, 26, 13, , 10
2021/11/30, 40, 11, 23, 17, , 11
2021/12/1, 32, 16, 14, 22, 1, 14
2021/12/2, 33, 15, 20, 22, 1, 13
2021/12/3, 45, 17, 16, 23, , 14
2021/12/4, 47, 10, 18, 13, , 10
2021/12/5, 35, 18, 14, 21, 3, 10
2021/12/6, 47, 17, 26, 15, 6, 4
2021/12/7, 38, 18, 26, 3, 6, 4
2021/12/8, 36, 22, 22, 11, 4, 5
2021/12/9, 40, 16, 20, 17, 3, 5
2021/12/10, 31, 18, 15, 16, 2, 5
2021/12/11, 49, 14, 22, 5, 2, 1
2021/12/12, 29, 12, 21, 6, 1, 2
2021/12/13, 24, 16, 15, 9, 1, 2
2021/12/14, 43, 14, 18, 12, 1, 3
2021/12/15, 42, 15, 19, 13, , 2
2021/12/16, 41, 18, 17, 9, , 2
2021/12/17, 55, 19, 13, 10, , 2
2021/12/18, 55, 13, 17, 9, 2, 2
2021/12/19, 46, 17, 21, 9, 2, 3
2021/12/20, 33, 21, 21, 13, , 3
2021/12/21, 58, 23, 5, 16, , 7
2021/12/22, 73, 23, 14, 7, , 4
2021/12/23, 69, 17, 17, 9, , 3
2021/12/24, 45, 15, 12, 5, , 3
2021/12/25, 51, 24, 17, 8, 1, 5
2021/12/26, 73, 15, 21, 3, 1, 2
2021/12/27, 43, 9, 27, 12, 1, 5
2021/12/28, 37, 14, 19, 3, 1, 2
2021/12/29, 37, 12, 20, 5, 1, 
2021/12/30, 37, 17, 20, 6, 1, 
2021/12/31, 43, 22, 18, 6, 2, 1
2022/1/1, 59, 10, 27, 5, 2, 1
2022/1/2, 31, 17, 27, 7, 2, 2
2021/7/1, 42, 21, 28, 8, , 
2021/7/2, 53, 13, 23, 5, , 
2021/7/3, 29, 10, 19, 3, , 
2021/7/4, 14, 14, 22, 3, , 
2021/7/5, 20, 13, 18, 4, , 
2021/7/6, 23, 16, 20, 3, , 
2021/7/7, 29, 15, 20, 4, , 8
2021/7/8, 29, 17, 23, 6, , 7
2021/7/9, 37, 12, 16, 10, , 6
2021/7/10, 33, 13, 23, 6, , 6
2021/7/11, 31, 10, 13, 10, , 4
2021/7/12, 25, , 20, 9, , 4
2021/7/15, 30, 18, 19, 7, , 4
2021/7/16, 36, 13, 21, 6, , 4
2021/7/17, 29, 14, 33, 11, , 5
2021/7/18, 43, 20, 34, 11, , 5
2021/7/19, 47, 24, 35, 13, , 5
2021/7/20, 57, 33, 41, 11, , 4
2021/7/21, 71, 35, 32, 10, , 4
2021/7/22, 74, 19, 24, 5, , 3
2021/7/23, 35, 29, 27, 6, , 2
2021/7/24, 60, 26, 18, 8, , 2
2021/7/25, 60, 27, 31, 7, 1, 1
2021/7/26, 58, 15, 27, 4, , 4
2021/7/27, 32, 15, 19, 4, , 5
2021/7/28, 37, 23, 18, 4, , 6
2021/7/29, 38, 13, 17, 7, , 5
2021/7/30, 33, 11, 20, 8, , 6
2021/7/31, 23, 14, 18, 6, , 5
2021/8/1, 29, 14, 21, 5, , 6
2021/8/2, 25, 15, 28, 7, , 6
2021/8/3, 38, 17, 32, 9, , 6
2021/8/4, 41, 15, 25, 6, , 6
2021/8/5, 35, 15, 19, 3, , 6
2021/8/6, 26, 12, 21, 4, , 6
2021/8/7, 24, 15, 22, 2, , 6
2021/8/8, 25, 13, 16, 4, , 6
2021/8/9, 22, 15, 22, 4, , 7
2021/8/10, 31, 13, 24, 4, , 7
2021/8/11, 30, 12, 15, 4, , 6
2021/8/12, 26, 20, 18, 4, , 8
2021/8/13, 38, 17, 23, 3, , 7
2021/8/14, 32, 13, 25, 3, , 7
2021/8/15, 27, 20, 18, 10, , 6
2021/8/16, 43, 13, 13, 13, 1, 7
2021/8/17, 31, 12, 19, 8, , 7
2021/8/18, 24, 14, 21, 5, , 7
2021/8/19, 31, 13, 17, 6, , 7
2021/8/20, 23, 14, 16, 7, , 6
2021/8/21, 30, 12, 15, 9, , 5
2021/8/22, 31, 17, 19, 7, , 5
2021/8/23, 33, 18, 25, 7, , 6
2021/8/24, 33, 13, 20, 7, , 5
2021/8/25, 23, 16, 25, 6, , 6
2021/8/26, 36, 18, 19, 8, , 6
2021/8/27, 31, 18, 18, 6, , 6
2021/8/28, 37, 15, 21, 7, , 7
2021/8/29, 32, 14, 21, 5, , 6
2021/8/30, 23, 15, 23, 7, , 6
2021/8/31, 30, 23, 18, 7, , 5
2021/9/1, 29, 22, 23, 7, , 5
2021/9/2, 41, 30, 30, 8, , 5
2021/9/3, 53, 29, 29, 7, , 5
2021/9/4, 57, 32, 39, 8, , 5
2021/9/5, 67, 38, 33, 16, , 
2021/9/6, 79, 43, 45, 21, , 
2021/9/7, 96, 48, 44, 18, 1, 
2021/9/8, 108, 21, 19, 7, , 
2021/9/9, 54, 26, 24, 6, , 
2021/9/10, 32, 18, 26, 4, , 
2021/9/11, 35, 16, 23, 8, , 
2021/9/12, 36, 17, 25, 8, , 
2021/9/13, 34, 21, 14, 13, , 
2021/9/14, 55, 20, 19, 11, , 7
2021/9/15, 48, 23, 24, 12, , 7
2021/9/16, 51, 17, 24, 7, , 7
2021/9/17, 42, 25, 29, 13, , 7
2021/9/18, 61, 34, 11, 14, , 5
2021/9/19, 86, 17, 14, 10, , 5
2021/9/20, 40, 20, 15, 15, , 7
2021/9/21, 51, 22, 24, 12, , 8
2021/9/22, 50, 15, 17, 8, , 8
2021/9/23, 36, 18, 21, 6, , 8
2021/9/24, 36, 17, 13, 8, , 7
2021/9/25, 39, 24, 28, 7, 1, 6
2021/9/26, 57, 12, 26, 4, , 6
2021/9/27, 26, 14, 23, 6, , 7
2021/9/28, 25, 12, 14, 12, , 7
2021/9/29, 22, 16, 22, 6, , 7
2021/9/30, 24, 13, 22, 8, , 4
2021/4/1, 68, 13, 29, 4, , 7
2021/4/2, 35, 20, 29, 6, , 7
2021/4/3, 37, 21, 30, 7, , 8
2021/4/4, 48, 13, 26, 10, , 9
2021/4/5, 37, 9, 20, 11, , 10
2021/4/6, 19, 11, 18, 24, , 10
2021/4/7, 30, 12, 27, 10, , 10
2021/4/8, 27, 11, 24, 11, , 9
2021/4/9, 28, 15, 26, 8, , 8
2021/4/10, 34, 8, 24, 9, , 9
2021/4/11, 23, 11, 23, 17, , 11
2021/4/12, 36, 18, 25, 22, , 13
2021/4/13, 49, 19, 27, 17, , 10
2021/4/14, 47, 13, 23, 13, , 8
2021/4/15, 35, 15, 28, 14, , 9
2021/4/16, 37, 13, 29, 12, , 10
2021/4/17, 31, 14, 33, 11, , 10
2021/4/18, 34, 30, 31, 18, , 9
2021/4/19, 65, 38, 30, 23, , 8
2021/4/20, 91, 43, 26, 19, 1, 8
2021/4/21, 95, 21, 25, 10, , 9
2021/4/22, 34, 21, 24, 15, 1, 9
2021/4/23, 38, 21, 33, 12, 1, 8
2021/4/24, 47, 15, 30, 6, , 7
2021/4/25, 31, 15, 30, 8, 1, 9
2021/4/26, 28, 25, 29, 17, 2, 10
2021/4/27, 52, 28, 33, 15, 2, 8
2021/4/28, 63, 15, 28, 11, 2, 4
2021/4/29, 36, 16, 28, 11, 1, 3
2021/4/30, 42, 18, 28, 10, 1, 2
2021/5/1, 47, 17, 31, 12, 1, 4
2021/5/2, 51, 17, 36, 4, 1, 2
2021/5/3, 30, 9, 28, 13, 2, 2
2021/5/4, 19, 9, 19, 16, 2, 5
2021/5/5, 23, 7, 20, 13, 1, 5
2021/5/6, 25, 12, 27, 15, , 5
2021/5/7, 24, 11, 23, 6, , 1
2021/5/8, 24, 8, 20, 5, , 
2021/5/9, 17, 13, 31, 4, , 1
2021/5/10, 20, 12, 33, 8, , 1
2021/5/11, 22, 13, 32, 4, , 2
2021/5/12, 23, 14, 21, 13, 1, 
2021/5/13, 32, 14, 24, 10, , 1
2021/5/14, 36, 10, 28, 8, , 1
2021/5/15, 33, 9, 26, 5, , 1
2021/5/16, 26, 10, 24, 18, , 3
2021/5/17, 32, 10, 24, 9, , 1
2021/5/18, 30, 8, 22, 15, , 4
2021/5/19, 17, 13, 27, 7, , 1
2021/5/20, 23, 14, 28, 3, , 1
2021/5/21, 28, 6, 22, 12, , 3
2021/5/22, 22, 9, 31, 5, , 1
2021/5/23, 20, 7, 29, 9, , 2
2021/5/24, 22, 9, 23, 12, , 2
2021/5/25, 20, 11, 22, 16, , 3
2021/5/26, 28, 16, 28, 20, , 4
2021/5/27, 39, 19, 25, 16, , 1
2021/5/28, 54, 19, 32, 11, , 
2021/5/29, 56, 19, 31, 6, , 
2021/5/30, 50, 23, 36, 8, , 
2021/5/31, 56, 24, 48, 12, , 1
2021/6/1, 50, 25, 45, 15, , 
2021/6/2, 55, 21, 34, 8, , 1
2021/6/3, 51, 14, 17, 10, , 1
2021/6/4, 35, 16, 32, 10, , 
2021/6/5, 41, 11, 23, 9, , 
2021/6/6, 29, 11, 32, 6, , 
2021/6/7, 32, 14, 32, 9, , 
2021/6/8, 33, 13, 29, 9, , 1
2021/6/9, 36, 10, 18, 4, , 
2021/6/10, 21, 10, 17, 4, , 
2021/6/11, 23, 14, 27, 6, , 
2021/6/12, 35, 19, 39, 6, , 
2021/6/13, 46, 15, 28, 6, , 1
2021/6/14, 38, 20, 30, 7, , 
2021/6/15, 34, 17, 33, 7, , 
2021/6/16, 41, 18, 17, 8, , 1
2021/6/17, 40, 7, 16, 8, , 1
2021/6/18, 26, 10, 17, 4, , 1
2021/6/19, 20, 12, 18, 3, , 1
2021/6/20, 25, 15, 20, 6, 1, 1
2021/6/21, 32, 18, 18, 5, , 1
2021/6/22, 32, 18, 27, 10, , 
2021/6/23, 38, 21, 17, 13, , 
2021/6/24, 43, 13, 19, 6, , 
2021/6/25, 30, 17, 23, 7, , 
2021/6/26, 37, 25, 25, 5, , 
2021/6/27, 59, 17, 16, 8, , 
2021/6/28, 36, 20, 11, 9, , 
2021/6/29, 46, 12, 18, 8, , 
2021/6/30, 31, 19, 22, 10, 4, 
2021/1/4, 23, 13, 16, 10, , 9
2021/1/5, 25, 11, 11, 13, , 10
2021/1/6, 28, 20, 8, 24, 1, 11
2021/1/7, 64, 25, 8, 19, 1, 12
2021/1/8, 76, 20, 10, 20, , 12
2021/1/9, 63, 17, 13, 19, , 12
2021/1/10, 63, 8, 24, 11, , 9
2021/1/11, 34, 2, 20, 18, , 7
2021/1/12, 6, , 18, 22, 1, 11
2021/1/14, 31, 21, 8, 21, , 12
2021/1/15, 55, 10, 13, 23, , 11
2021/1/16, 31, 15, 17, 28, , 10
2021/1/17, 31, 13, 24, 15, , 10
2021/1/18, 27, 7, 26, 7, , 7
2021/1/19, 20, 9, 26, 8, , 6
2021/1/20, 27, 11, 23, 12, 1, 5
2021/1/21, 25, 13, 16, 15, , 10
2021/1/22, 35, 13, 16, 21, , 9
2021/1/23, 40, 13, 15, 21, , 10
2021/1/24, 43, 15, 15, 27, , 10
2021/1/25, 45, 11, 18, 17, , 7
2021/1/26, 40, 11, 9, 18, , 6
2021/1/27, 38, 9, 20, 12, , 7
2021/1/28, 26, 12, 23, 15, , 7
2021/1/29, 29, 11, 14, 9, , 8
2021/1/30, 34, 14, 15, 12, , 10
2021/1/31, 41, 19, 8, 13, , 9
2021/2/1, 61, 19, 28, 10, , 8
2021/2/2, 45, 17, 25, 16, , 9
2021/2/3, 40, 13, 18, 14, , 7
2021/2/4, 37, 9, 21, 11, , 8
2021/2/5, 33, 14, 12, 12, , 7
2021/2/6, 49, 15, 25, 5, , 9
2021/2/7, 37, 12, 23, 9, , 10
2021/2/8, 33, 12, 22, 13, , 10
2021/2/9, 30, 17, 21, 15, , 11
2021/2/10, 33, 21, 15, 18, , 12
2021/2/11, 56, 23, 19, 18, 1, 13
2021/2/12, 55, 19, 22, 10, , 5
2021/2/13, 52, 19, 23, 8, , 12
2021/2/14, 56, 13, 22, 11, , 9
2021/2/15, 41, 15, 24, 9, , 9
2021/2/16, 37, 15, 26, 6, , 8
2021/2/17, 34, 13, 24, 8, , 5
2021/2/18, 30, 14, 23, 8, , 4
2021/2/19, 33, 34, 25, 6, 1, 4
2021/2/20, 61, 23, 22, 9, , 4
2021/2/21, 53, 28, 8, 18, 1, 6
2021/2/22, 71, 14, 26, 8, , 4
2021/2/23, 42, 17, 24, 7, , 4
2021/2/24, 35, 15, 23, 22, 1, 4
2021/2/25, 36, 18, 18, 20, , 7
2021/2/26, 51, 24, 21, 20, , 7
2021/2/27, 65, 24, 19, 12, , 5
2021/2/28, 67, 31, 14, 13, , 5
2021/3/1, 87, 42, 10, 14, , 5
2021/3/2, 112, 47, , 19, 1, 8
2021/3/3, 126, 21, 21, 14, , 8
2021/3/4, 56, 15, 21, 10, , 8
2021/3/5, 26, 13, 23, 11, , 7
2021/3/6, 31, 18, 25, 12, , 8
2021/3/7, 61, 36, 12, 24, 1, 10
2021/3/8, 88, 24, 28, 22, 1, 8
2021/3/9, 57, 17, 26, 6, , 5
2021/3/10, 46, 17, 27, 8, , 5
2021/3/11, 33, 12, 29, 6, , 7
2021/3/12, 29, 9, 30, 13, , 6
2021/3/13, 23, 9, 20, 23, , 6
2021/3/14, 26, 16, 25, 17, , 5
2021/3/15, 40, 19, 19, 17, , 5
2021/3/16, 40, 23, 17, 15, , 6
2021/3/17, 50, 21, 21, 15, , 6
2021/3/18, 52, 11, 24, 10, , 7
2021/3/19, 30, 13, 18, 16, , 7
2021/3/20, 40, 14, 24, 9, , 7
2021/3/21, 40, 21, 17, 17, , 9
2021/3/22, 55, 21, 27, 11, , 
2021/3/23, 60, 24, 24, 9, , 
2021/3/24, 61, 12, 29, 8, , 
2021/3/25, 30, 11, 28, 5, , 
2021/3/26, 24, 12, 28, 5, , 
2021/3/27, 28, 17, 33, 2, , 
2021/3/28, 36, 17, 32, 6, , 
2021/3/29, 39, 25, 34, 23, 1, 6
2021/3/30, 54, 39, 23, 32, 2, 6
2021/3/31, 82, 33, 26, 13, , 6
2020/10/1, 17, 11, 12, 14, , 
2020/10/2, 20, 9, 17, 7, , 1
2020/10/3, 23, 4, 22, 4, , 2
2020/10/4, 13, 9, 19, 7, , 3
2020/10/5, 20, 8, 16, 6, 1, 3
2020/10/6, 15, 11, 14, 9, , 4
2020/10/7, 19, 8, 16, 8, , 1
2020/10/8, 17, 10, 13, 17, , 6
2020/10/9, 27, 9, 13, 13, , 8
2020/10/10, 19, 8, 11, 10, , 6
2020/10/11, 19, 9, 13, 13, , 5
2020/10/12, 25, 11, 11, 13, , 4
2020/10/13, 23, 13, 15, 11, , 2
2020/10/14, 25, 9, 13, 12, , 2
2020/10/15, 20, 13, 12, 14, , 3
2020/10/16, 28, 10, 15, 10, , 2
2020/10/17, 25, 15, 9, 13, , 5
2020/10/18, 43, 17, 23, 10, , 3
2020/10/19, 42, 20, 20, 6, , 2
2020/10/20, 38, 11, 23, 10, 1, 
2020/10/21, 24, 16, 22, 8, , 
2020/10/22, 21, 14, 21, 9, , 
2020/10/23, 22, 12, 27, 5, , 
2020/10/24, 17, 10, 21, 7, , 
2020/10/25, 23, 15, 17, 10, , 
2020/10/26, 29, 15, 18, 9, , 
2020/10/27, 22, 17, 20, 9, , 7
2020/10/28, 27, 15, 24, 10, , 4
2020/10/29, 24, 13, 24, 9, , 3
2020/10/30, 14, 17, 23, 9, , 3
2020/10/31, 26, 18, 26, 6, , 3
2020/11/1, 24, 15, 24, 7, , 6
2020/11/2, 25, 15, 21, 19, , 7
2020/11/3, 24, 22, 6, 28, , 9
2020/11/4, 47, 48, 1, 31, , 15
2020/11/5, 102, 51, 3, 30, , 12
2020/11/6, 111, 39, 1, 24, , 8
2020/11/7, 90, 37, 2, 17, , 7
2020/11/8, 90, 17, 7, 16, , 5
2020/11/9, 37, 16, 16, 16, , 5
2020/11/10, 34, 14, 20, 9, , 4
2020/11/11, 26, 16, 24, 9, , 5
2020/11/12, 25, 16, 20, 14, , 5
2020/11/13, 22, 16, 23, 8, , 2
2020/11/14, 32, 12, 26, 6, , 3
2020/11/15, 20, 15, 25, 10, , 4
2020/11/16, 25, 14, 25, 7, , 3
2020/11/17, 22, 18, 25, 10, , 3
2020/11/18, 29, 13, 23, 22, , 5
2020/11/19, 29, 14, 23, 18, , 6
2020/11/20, 30, 11, 26, 9, , 4
2020/11/21, 21, 13, 12, 34, , 5
2020/11/22, 25, 20, 16, 25, , 7
2020/11/23, 48, 14, 19, 11, , 4
2020/11/24, 24, 20, 14, 12, , 5
2020/11/25, 41, 22, 7, 24, , 8
2020/11/26, 58, 27, 1, 25, 1, 10
2020/11/27, 74, 42, 1, 26, , 9
2020/11/28, 105, 29, 9, 22, , 8
2020/11/29, 83, 16, 13, 19, , 9
2020/11/30, 53, 12, 15, 18, , 8
2020/12/1, 30, 22, 4, 28, , 11
2020/12/2, 57, 10, 14, 19, 1, 9
2020/12/3, 29, 12, 12, 19, 2, 10
2020/12/4, 38, 15, 17, 16, 1, 9
2020/12/5, 36, 17, 9, 18, 1, 9
2020/12/6, 56, 20, 5, 23, 1, 10
2020/12/7, 62, 21, 2, 25, 1, 13
2020/12/8, 69, 15, 9, 20, 1, 10
2020/12/9, 43, 18, 13, 15, 1, 9
2020/12/10, 42, 13, 16, 22, 1, 9
2020/12/11, 35, 14, 7, 32, 2, 8
2020/12/12, 42, 9, 23, 13, 1, 8
2020/12/13, 26, 14, 25, 12, 1, 7
2020/12/14, 29, 14, 20, 16, 1, 8
2020/12/15, 28, 11, 22, 14, 1, 8
2020/12/16, 25, 12, 20, 10, , 8
2020/12/17, 22, 11, 20, 4, 1, 6
2020/12/18, 19, 13, 23, 4, 1, 
2020/12/19, 31, 10, 24, 6, 1, 
2020/12/20, 19, 5, 22, 6, 1, 
2020/12/21, 12, 12, 20, 19, , 
2020/12/22, 31, 7, 22, 10, , 8
2020/12/23, 17, 7, 23, 8, , 7
2020/12/24, 17, 9, 20, 13, , 9
2020/12/25, 30, 5, 28, 5, , 8
2020/12/26, 18, 9, 28, 11, 1, 7
2020/12/27, 22, 13, 15, 15, 1, 9
2020/12/28, 45, 15, 13, 17, 1, 8
2020/12/29, 56, 15, 6, 27, 1, 10
2020/12/30, 44, 17, 12, 17, , 10
2020/12/31, 60, 22, 8, 22, 1, 10
2021/1/1, 68, 19, 11, 13, , 9
2021/1/2, 33, , 12, 10, , 9
2021/1/3, 37, , 16, 8, , 9
2020/7/1, 16, 8, 16, 9, , 
2020/7/2, 20, 11, 23, 5, , 
2020/7/3, 22, 7, 16, 3, , 
2020/7/4, 17, 12, 20, 3, , 
2020/7/5, 20, 12, 18, 9, , 
2020/7/6, 25, 11, 22, 10, , 
2020/7/7, 27, 7, 10, 9, , 5
2020/7/8, 19, 8, 12, 5, , 5
2020/7/9, 20, 8, 15, 10, , 1
2020/7/10, 20, 9, 19, 10, , 
2020/7/11, 30, 13, 36, 10, , 
2020/7/12, 42, 10, 22, 10, , 
2020/7/13, 28, 9, 17, 9, , 1
2020/7/14, 34, 9, 12, 13, 1, 1
2020/7/15, 34, 8, 12, 10, , 
2020/7/16, 32, 14, 18, 13, 1, 
2020/7/17, 38, 9, 15, 9, , 
2020/7/18, 41, 7, 18, 8, , 
2020/7/19, 34, 11, 24, 7, , 
2020/7/20, 35, 8, 24, 10, , 
2020/7/21, 32, 2, 37, 6, , 
2020/7/22, 15, 2, 35, 6, , 
2020/7/23, 6, , 19, 6, 1, 
2020/7/27, 28, 9, 14, 9, 1, 
2020/7/28, 22, 10, 24, 9, 1, 2
2020/7/29, 26, 13, 32, 10, 1, 2
2020/7/30, 34, 27, 46, 16, 1, 3
2020/7/31, 60, 10, 18, 4, 1, 2
2020/8/1, 35, 9, 21, 4, 1, 2
2020/8/2, 30, 7, 17, 8, 1, 2
2020/8/3, 25, 15, 25, 7, 2, 2
2020/8/4, 29, 13, 25, 3, 1, 2
2020/8/5, 18, 10, 22, 5, 1, 2
2020/8/6, 21, 25, 45, 21, 1, 
2020/8/7, 45, 33, 42, 19, 1, 
2020/8/8, 56, 28, 50, 7, 1, 
2020/8/9, 60, 34, 55, 11, 1, 
2020/8/10, 60, 40, 66, 16, 1, 
2020/8/11, 82, 46, 70, 16, 1, 
2020/8/12, 96, 29, 42, 10, 1, 
2020/8/13, 68, 15, 24, 11, 3, 4
2020/8/14, 43, 14, 13, 10, , 
2020/8/15, 33, 16, 27, 8, 29, 3
2020/8/16, 46, 9, , , , 3
2020/8/17, 21, 9, 18, 4, 73, 3
2020/8/18, 9, 8, 12, 7, 2, 3
2020/8/19, 12, 21, 23, 4, 6, 2
2020/8/20, 27, 21, 24, 2, , 2
2020/8/21, 25, 14, 22, 3, , 2
2020/8/22, 28, 10, 19, 3, , 2
2020/8/23, 12, 11, 16, 4, , 
2020/8/25, 21, , 19, 5, , 2
2020/8/26, 16, 12, 13, 8, 2, 2
2020/8/27, 18, 7, 15, 8, , 2
2020/8/28, 12, 10, 15, 6, 1, 2
2020/8/29, 19, 14, 19, 5, , 2
2020/8/30, 19, 11, 20, 8, 4, 2
2020/8/31, 24, 15, 24, 14, , 5
2020/9/1, 24, 15, 27, 10, 1, 
2020/9/2, 29, 11, 20, 6, 1, 
2020/9/3, 18, 13, 18, 7, 2, 1
2020/9/4, 23, 13, 15, 10, 2, 
2020/9/5, 28, 10, 18, 8, 2, 1
2020/9/6, 25, 11, 15, 10, 2, 1
2020/9/7, 25, 10, 13, 4, 1, 
2020/9/8, 14, 10, 11, 7, 2, 
2020/9/9, 16, 14, 21, 10, 3, 1
2020/9/10, 27, 16, 21, 8, 2, 2
2020/9/11, 32, 11, 17, 5, , 1
2020/9/12, 28, 9, 19, 4, , 1
2020/9/13, 20, , 21, 21, , 1
2020/9/14, 34, 26, 11, 21, , 1
2020/9/15, 73, 18, 31, 11, , 
2020/9/16, 56, 8, 19, 16, , 
2020/9/17, 22, 8, 22, 13, , 
2020/9/18, 27, 9, 31, 7, , 
2020/9/19, 30, 10, 31, 6, , 
2020/9/20, 36, 16, 19, 22, , 2
2020/9/21, 56, 18, , 30, 1, 2
2020/9/22, 63, 9, 10, 22, , 
2020/9/23, 36, 6, 10, 23, 1, 2
2020/9/24, 20, 6, 19, 8, , 1
2020/9/25, 26, , , , , 2
2020/4/1, 37, 10, 17, 29, 1, 5
2020/4/2, 24, 14, 23, 19, 1, 5
2020/4/3, 34, 14, 33, 10, , 5
2020/4/4, 46, 13, 37, 6, , 4
2020/4/5, 41, 13, 26, 20, 1, 3
2020/4/6, 27, 24, 31, 17, , 4
2020/4/7, 53, 46, 31, 23, 1, 3
2020/4/8, 102, 50, 31, 23, 1, 3
2020/4/9, 111, 41, 32, 22, 1, 2
2020/4/10, 92, 30, 37, 20, 1, 3
2020/4/11, 74, 26, 39, 11, 1, 3
2020/4/12, 66, 18, 31, 5, , 4
2020/4/13, 35, 15, 31, 8, , 3
2020/4/14, 33, 27, 30, 17, , 1
2020/4/15, 65, 46, 31, 20, 1, 
2020/4/16, 103, 19, 28, 10, 1, 
2020/4/17, 41, 22, 24, 10, , 
2020/4/18, 55, 20, 34, 8, 1, 
2020/4/19, 46, 24, 35, 8, 1, 
2020/4/20, 44, 30, 35, 9, 1, 
2020/4/21, 45, 28, 37, 11, 1, 2
2020/4/22, 56, 33, 39, 14, 1, 1
2020/4/23, 70, 28, 45, 13, 1, 2
2020/4/24, 69, 16, 32, 10, 1, 1
2020/4/25, 49, 18, 40, 8, 1, 2
2020/4/26, 50, 23, 29, 12, 1, 2
2020/4/27, 60, 9, 24, 10, 1, 
2020/4/28, 27, 11, 27, 5, 1, 1
2020/4/29, 33, 11, 27, 5, 1, 1
2020/4/30, 21, 10, 23, 15, 1, 1
2020/5/1, 24, 8, 26, 16, 1, 1
2020/5/2, 28, 12, 30, 7, 1, 1
2020/5/3, 38, 16, 31, 10, 1, 1
2020/5/4, 47, 16, 30, 10, 1, 2
2020/5/5, 35, 19, 36, 11, 1, 2
2020/5/6, 55, 22, 45, 12, 1, 2
2020/5/7, 61, 19, 47, 11, 1, 1
2020/5/8, 63, 31, 49, 19, 1, 1
2020/5/9, 90, 23, 34, 7, 1, 1
2020/5/10, 64, 17, 25, 5, , 3
