date, pm25, pm10, o3, no2, so2, co
2018/9/7, 49, 24, 7, 38, 3, 4
2018/9/8, 56, 19, 11, 37, 3, 2
2018/9/9, 52, 21, 8, 43, 4, 4
2018/9/10, 55, 19, 12, 36, 4, 2
2018/9/11, 58, 10, 13, 28, 2, 3
2018/9/12, 47, 22, 7, 40, 5, 5
2018/9/13, 62, 20, 3, 47, 5, 6
2018/9/14, 60, 22, 5, 45, 4, 4
2018/9/15, 58, 19, 9, 39, 3, 3
2018/9/16, 53, 20, 11, 50, 4, 4
2018/9/17, 58, 20, 16, 44, 4, 3
2018/9/18, 56, 24, 11, 40, 3, 2
2018/9/19, 57, 24, 12, 48, , 2
2018/9/20, 59, 19, 11, 54, , 6
2018/9/21, 53, 18, 6, 48, , 4
2018/9/22, 53, 7, 15, 12, , 1
2018/9/23, 34, 26, 7, 40, , 9
2018/9/25, 66, 28, 1, 52, , 7
2018/9/26, 68, 29, 5, 72, , 10
2018/9/27, 72, 14, 14, 29, , 4
2018/9/28, 37, 25, 5, 58, , 8
2018/9/29, 61, 18, 17, 41, , 6
2018/9/30, 51, 14, 16, 38, , 6
2018/4/1, 47, 16, 15, 46, 2, 4
2018/4/2, 54, 21, 12, 53, 3, 4
2018/4/3, 50, 20, 15, 51, 3, 5
2018/4/4, 46, 14, 26, 45, 2, 10
2018/4/5, 33, 23, 18, 54, 2, 10
2018/4/6, 53, 35, 6, 58, 3, 9
2018/4/7, 74, 26, 10, 45, 3, 7
2018/4/8, 67, 25, 12, 43, 3, 8
2018/4/9, 73, 30, 14, 38, 1, 6
2018/4/10, 78, 41, 9, 30, 1, 6
2018/4/11, 111, 33, 13, 28, 1, 6
2018/4/12, 93, 35, 13, 52, 5, 10
2018/4/13, 83, 46, 14, 54, 3, 9
2018/4/14, 107, 34, 10, 47, 2, 7
2018/4/15, 85, 28, 16, 58, 3, 9
2018/4/16, 53, 24, 16, 56, 2, 8
2018/4/17, 49, 28, 10, 67, 4, 7
2018/4/18, 62, 49, 9, 72, 4, 9
2018/4/19, 99, 37, 22, 50, 2, 6
2018/4/20, 80, 48, 15, 57, 2, 6
2018/4/21, 106, 36, 16, 50, 2, 6
2018/4/22, 80, 23, 14, 57, 4, 8
2018/4/23, 47, 21, 14, 51, 4, 7
2018/4/24, 51, 21, 15, 55, 4, 8
2018/4/25, 45, 25, 12, 63, 5, 9
2018/4/26, 51, 23, 9, 58, 4, 7
2018/4/27, 54, 12, 19, 30, 1, 4
2018/4/28, 38, 10, 27, 18, , 6
2018/4/29, 28, 14, 30, 29, 1, 8
2018/4/30, 34, 23, 9, 68, 4, 11
2018/5/1, 53, 15, 20, 54, 3, 8
2018/5/2, 42, 27, 9, 62, 5, 11
2018/5/3, 60, 28, 15, 58, 3, 9
2018/5/4, 60, 34, 18, 56, 2, 9
2018/5/5, 74, 37, 26, , 1, 
2018/5/6, 83, 39, 37, 52, 1, 7
2018/5/8, 63, 26, 9, 60, 5, 7
2018/5/9, 61, 18, 19, 42, 2, 7
2018/5/10, 44, 27, 13, 50, 2, 8
2018/5/11, 58, 23, 9, 49, 3, 6
2018/5/12, 59, 22, 23, 36, 2, 6
2018/5/13, 59, 14, 25, 28, 1, 6
2018/5/14, 35, 14, 31, 30, 1, 5
2018/5/15, 38, 19, 27, 27, , 5
2018/5/16, 43, 19, 23, 35, , 7
2018/5/17, 38, 20, 20, 48, 1, 7
2018/5/18, 38, 28, 25, 51, 1, 7
2018/5/23, 35, 32, 23, 52, 3, 5
2018/5/24, 88, 32, 21, 59, 4, 5
2018/5/25, 88, 41, 35, 39, 1, 3
2018/5/26, 110, 39, 17, 59, 2, 4
2018/5/27, 82, 38, 28, 33, 1, 3
2018/5/28, 101, 22, 28, 28, , 2
2018/5/29, 72, 27, 20, 42, 2, 4
2018/5/30, 74, 41, 15, 45, 1, 3
2018/5/31, 104, 34, 8, 62, 4, 5
2018/6/1, 90, 21, 13, 45, 2, 4
2018/6/2, 56, 22, 19, 44, 2, 3
2018/6/3, 56, 17, 23, 23, , 1
2018/6/4, 55, 16, 26, 21, , 2
2018/6/5, 41, 22, 21, 31, 1, 3
2018/6/6, 50, 20, 21, 26, , 2
2018/6/7, 33, 21, 23, 29, , 3
2018/6/8, 57, 20, 23, 29, , 2
2018/6/9, 58, 20, 23, 24, , 2
2018/6/10, 57, 17, 17, 40, 1, 3
2018/6/11, 42, 14, 18, 22, , 2
2018/6/12, 43, 25, 12, 51, 2, 5
2018/6/13, 51, 26, 16, 39, 2, 5
2018/6/14, 50, 22, 13, 48, 3, 6
2018/6/15, 53, 19, 10, 41, 2, 6
2018/6/16, 47, 19, 9, 41, 2, 6
2018/6/17, 46, 20, 7, 43, 3, 5
2018/6/22, 42, 19, 27, 31, 1, 6
2018/6/23, 43, 18, 30, 31, , 5
2018/6/24, 51, 24, 37, 49, 1, 6
2018/6/25, 61, 22, 15, 48, 2, 4
2018/6/26, 59, 21, 16, 40, 2, 3
2018/6/27, 55, 20, 26, 32, 1, 3
2018/6/28, 56, 20, 24, 29, 1, 3
2018/6/29, 54, 18, 25, 29, 1, 4
2018/6/30, 48, 23, 41, 31, 1, 3
2018/1/1, 40, 25, 14, 38, 5, 4
2018/1/2, 44, 29, 23, 32, 3, 4
2018/1/3, 45, 22, 13, 42, 6, 5
2018/1/4, 43, 24, 10, 51, 7, 6
2018/1/5, 50, 21, 12, 21, 1, 4
2018/1/6, 57, 13, 20, 9, , 2
2018/1/7, 18, 25, 14, 27, 4, 5
2018/1/8, 55, 36, 2, 39, 6, 7
2018/1/9, 86, 31, 6, 50, 8, 7
2018/1/10, 67, 26, 2, 27, 3, 4
2018/1/11, 73, 31, 5, 39, 5, 4
2018/1/12, 79, 30, 10, 31, 3, 4
2018/1/13, 78, 34, 9, 34, 4, 5
2018/1/14, 84, 18, 11, 51, 7, 5
2018/1/15, 49, 13, 11, 56, 8, 6
2018/1/16, 28, 19, 16, 52, 6, 5
2018/1/17, 9, 17, 23, 41, 5, 5
2018/1/18, 6, 33, 6, 61, 9, 7
2018/1/19, 32, 16, 14, 38, 3, 4
2018/1/20, 45, 22, 9, 42, 5, 6
2018/1/21, 65, 22, 8, 42, 5, 5
2018/1/22, 52, 20, 14, 50, 6, 6
2018/1/23, 48, 17, 19, 52, 6, 5
2018/1/24, 47, 29, 12, 55, 5, 5
2018/1/25, 55, 21, 8, 34, 1, 3
2018/1/26, 54, 26, 6, 40, 3, 4
2018/1/27, 63, 16, 9, 35, 2, 3
2018/1/28, 38, 14, 19, 36, 4, 3
2018/1/29, 37, 35, 4, 56, 7, 6
2018/1/30, 65, 20, 15, 53, 6, 5
2018/1/31, 45, 16, 18, 30, 2, 3
2018/2/1, 31, 16, 18, 24, 2, 4
2018/2/2, 37, 21, 7, 38, 5, 3
2018/2/3, 58, 10, 21, 13, , 2
2018/2/4, 31, 13, 20, 19, , 2
2018/2/5, 37, 21, 15, 30, 1, 4
2018/2/6, 61, 20, 16, 32, 2, 4
2018/2/7, 48, 35, 6, 63, 8, 6
2018/2/8, 62, 15, 17, 33, 2, 6
2018/2/9, 33, 24, 9, 49, 5, 8
2018/2/10, 46, 10, 19, 30, 2, 7
2018/2/11, 23, 26, 12, 54, 7, 11
2018/2/12, 49, 16, 15, 46, 4, 8
2018/2/13, 41, 21, 8, 49, 5, 9
2018/2/14, 55, 27, 8, 57, 7, 8
2018/2/15, 52, 33, 6, 67, 8, 11
2018/2/16, 58, 36, 5, 56, 6, 10
2018/2/17, 67, 30, 6, 51, 5, 9
2018/2/18, 64, 24, 10, 38, 5, 7
2018/2/19, 66, 10, 18, 24, 1, 5
2018/2/20, 35, 39, 18, 27, 1, 7
2018/2/21, 101, 29, 18, 36, 2, 8
2018/2/22, 77, 28, 11, 38, 2, 9
2018/2/23, 69, 33, 13, 35, 2, 10
2018/2/24, 75, 19, 19, 26, 1, 10
2018/2/25, 44, 15, 25, 23, , 9
2018/2/26, 32, 14, 24, 37, 2, 10
2018/2/27, 38, 23, 19, 34, 2, 11
2018/2/28, 65, 40, 19, 29, 2, 11
2018/3/1, 91, 47, 18, 35, 3, 10
2018/3/2, 111, 63, 6, 33, 3, 9
2018/3/3, 155, 30, 10, 36, 3, 6
2018/3/4, 77, 25, 15, 42, 4, 5
2018/3/5, 50, 23, 14, 65, 7, 8
2018/3/6, 56, 26, 7, 52, 5, 8
2018/3/7, 58, 22, 13, 49, 5, 8
2018/3/8, 34, 27, 5, 47, 5, 7
2018/3/9, 67, 25, 5, 44, 5, 5
2018/3/10, 61, 28, 8, 39, 3, 5
2018/3/11, 61, 14, 10, 29, 3, 4
2018/3/12, 47, 21, 17, 40, 4, 8
2018/3/13, 54, 21, 16, 47, 3, 7
2018/3/14, 49, 19, 18, 50, 4, 5
2018/3/15, 48, 28, 15, 58, 5, 7
2018/3/16, 56, 20, 22, 15, 1, 7
2018/3/17, 50, 26, 20, 18, , 9
2018/3/18, 64, 21, 28, 17, , 11
2018/3/19, 46, 18, 25, 24, , 8
2018/3/20, 29, 31, 9, 52, 3, 11
2018/3/21, 64, 31, 7, 41, 3, 8
2018/3/22, 53, 36, 5, 78, 6, 8
2018/3/23, 52, 29, 11, 37, 2, 6
2018/3/24, 78, 32, 18, 31, , 5
2018/3/25, 82, 21, 17, 49, 2, 9
2018/3/26, 52, 20, 15, 51, 3, 6
2018/3/27, 47, 20, 13, 57, 3, 7
2018/3/28, 51, 23, 7, 58, 4, 8
2018/3/29, 50, 16, 12, 46, 2, 6
2018/3/30, 43, 13, 18, 35, 2, 6
2018/3/31, 43, 14, 22, 31, 1, 7
2017/10/1, 38, 23, 12, 47, 4, 
2017/10/2, 56, 16, 15, 36, 3, 
2017/10/3, 45, 19, 9, 52, 5, 
2017/10/4, 52, 11, 19, 30, 2, 1
2017/10/5, 31, 13, 16, 34, 2, 6
2017/10/6, 39, 13, 11, 38, 4, 4
2017/10/7, 44, 12, 14, 29, 3, 4
2017/10/8, 39, 24, 5, 48, 6, 6
2017/10/9, 66, 19, 8, 39, 5, 5
2017/10/10, 58, 21, 9, 43, 4, 5
2017/10/11, 45, 38, 4, 51, 6, 6
2017/10/12, 60, 27, 6, 41, 4, 5
2017/10/13, 59, 27, 7, 34, 4, 5
2017/10/14, 61, 35, 10, 37, 4, 6
2017/10/15, 80, 39, 13, 40, 4, 6
2017/10/16, 72, 38, 15, 50, 5, 7
2017/10/17, 64, 41, 6, 28, 4, 6
2017/10/18, 76, 36, 6, 39, 4, 6
2017/10/19, 80, 24, 11, 58, 5, 6
2017/10/20, 48, 22, 13, 36, 3, 4
2017/10/21, 45, 15, 14, 37, 2, 4
2017/10/22, 36, 23, 7, 53, 5, 7
2017/10/23, 57, 20, 9, 48, 4, 6
2017/10/24, 57, 26, 13, 54, 4, 7
2017/10/25, 60, 27, 2, 48, 5, 7
2017/10/26, 68, 19, 11, 32, 2, 5
2017/10/27, 51, 24, 4, 44, 4, 6
2017/10/28, 60, 12, 20, 19, 1, 4
2017/10/29, 31, 22, 12, 40, 3, 8
2017/10/30, 49, 35, 3, 69, 6, 10
2017/10/31, 72, 37, 3, 68, 6, 10
2017/11/1, 76, 43, 1, 51, 6, 10
2017/11/2, 92, 47, 2, 61, 7, 9
2017/11/3, 105, 30, 6, 32, 3, 5
2017/11/4, 74, 27, 12, 28, 2, 4
2017/11/5, 70, 40, 2, 49, 6, 7
2017/11/6, 90, 22, 12, 45, 4, 6
2017/11/7, 52, 14, 19, 28, 1, 4
2017/11/8, 35, 32, 2, 49, 6, 8
2017/11/9, 72, 24, 17, 39, 3, 6
2017/11/10, 44, 15, 9, 31, 2, 5
2017/11/15, 77, 27, 7, 41, 5, 7
2017/11/16, 59, 28, 9, 45, 3, 7
2017/11/17, 58, 25, 5, 39, 5, 5
2017/11/18, 58, 21, 6, 36, 3, 5
2017/11/19, 52, 25, 5, 45, 7, 6
2017/11/20, 59, 30, 8, 43, 7, 6
2017/11/21, 59, 33, 16, 36, 5, 5
2017/11/22, 56, 27, 15, 51, 7, 6
2017/11/23, 47, 25, 5, 38, 5, 6
2017/11/24, 52, 26, 6, 38, 6, 7
2017/11/25, 65, 23, 7, 37, 4, 6
2017/11/26, 43, 19, 11, 41, 6, 6
2017/11/27, 41, 17, 7, 33, 4, 6
2017/11/28, 40, 10, 15, 23, 1, 5
2017/11/29, 27, 11, 18, 24, 1, 5
2017/11/30, 32, 12, 23, 26, 1, 5
2017/12/1, 32, 31, 7, 45, 6, 8
2017/12/2, 75, 18, 5, 29, 3, 6
2017/12/3, 54, 26, 6, 37, 4, 7
2017/12/6, 60, 20, 15, 37, 4, 8
2017/12/7, 49, 14, 11, 40, 3, 7
2017/12/8, 36, 28, 8, 49, 6, 9
2017/12/9, 56, 14, 12, 32, 3, 8
2017/12/10, 44, 10, 14, 24, 2, 7
2017/12/11, 40, 33, 2, 60, 10, 11
2017/12/12, 85, 20, 9, 56, 8, 10
2017/12/13, 53, 28, 10, 64, 9, 8
2017/12/14, 57, 14, 14, 29, 3, 4
2017/12/15, 37, 18, 5, 29, 1, 4
2017/12/16, 47, 24, 5, 36, 3, 5
2017/12/17, 64, 24, 15, 33, 3, 5
2017/12/18, 55, 46, 2, 54, 9, 9
2017/12/19, 101, 34, 2, 46, 7, 7
2017/12/20, 84, 30, 2, 45, 5, 6
2017/12/21, 72, 25, 4, 35, 2, 5
2017/12/22, 61, 18, 6, 34, 2, 5
2017/12/23, 46, 12, 12, 28, 1, 4
2017/12/24, 31, 16, 21, 18, , 4
2017/12/25, 40, 12, 20, 30, 1, 5
2017/12/26, 28, 8, 22, 18, , 4
2017/12/27, 23, 25, 5, 42, 5, 5
2017/12/28, 52, 21, 9, 41, 4, 4
2017/12/29, 44, 30, 13, 36, 3, 3
2017/12/30, 52, 18, 10, 31, 3, 3
2017/12/31, 35, 17, 15, 37, 4, 4
2017/7/1, 43, 12, 18, 23, 1, 1
2017/7/2, 33, 18, 6, 53, 4, 3
2017/7/3, 52, 19, 5, 62, 5, 4
2017/7/4, 55, 19, 14, 48, 3, 2
2017/7/5, 49, 24, 14, 66, 3, 3
2017/7/6, 59, 18, 12, 46, 3, 3
2017/7/7, 54, 13, 18, 27, 1, 3
2017/7/8, 38, 21, 11, 56, 3, 5
2017/7/9, 59, 18, 13, 47, 3, 3
2017/7/10, 49, 20, 5, 57, 4, 4
2017/7/11, 51, 12, 17, 22, 1, 1
2017/7/12, 27, 22, 10, 57, 5, 4
2017/7/13, 52, 13, 16, 25, 2, 5
2017/7/14, 34, 20, 7, 34, 4, 5
2017/7/15, 56, 13, 5, 23, 3, 3
2017/7/16, 42, 15, 24, 26, 2, 4
2017/7/17, 44, 27, 23, 47, 3, 5
2017/7/18, 58, 30, 15, 42, 3, 6
2017/7/19, 66, 22, 9, 39, 4, 4
2017/7/20, 51, 19, 10, 40, 3, 5
2017/7/21, 47, 16, 10, 34, 3, 4
2017/7/22, 43, 18, 8, 33, 4, 4
2017/7/23, 51, 10, 16, 19, 2, 2
2017/7/24, 27, 13, 19, 22, 2, 2
2017/7/25, 40, 24, 9, 36, 4, 4
2017/7/26, 57, 17, 9, 35, 4, 5
2017/7/27, 54, 23, 8, 27, 3, 6
2017/7/28, 51, 22, 7, 26, 4, 2
2017/7/29, 46, 19, 10, 23, 3, 2
2017/7/30, 41, 26, 11, 29, 4, 3
2017/7/31, 40, 23, 10, 31, 4, 2
2017/8/1, 6, 17, 11, 25, 3, 2
2017/8/2, 34, 29, 10, 26, 3, 3
2017/8/3, 50, 24, 11, 36, 4, 4
2017/8/4, 55, 14, 18, 11, 2, 2
2017/8/5, 36, 16, 11, 19, 2, 5
2017/8/6, 46, 19, 13, 26, 3, 5
2017/8/7, 52, 15, 13, 15, 2, 5
2017/8/8, 45, 10, 14, 14, 1, 
2017/8/9, 30, 14, 18, 27, 1, 
2017/8/10, 34, 27, 7, 51, 4, 
2017/8/11, 66, 11, 16, 27, 2, 
2017/8/12, 32, 14, 21, 30, 1, 
2017/8/13, 34, 21, 11, 54, 3, 
2017/8/14, 55, 18, 11, 43, 2, 
2017/8/15, 52, 20, 8, 50, 3, 
2017/8/16, 56, 19, 9, 43, 3, 
2017/8/17, 50, 22, 11, 46, 4, 
2017/8/18, 54, 16, 12, 33, 2, 
2017/8/19, 41, 18, 11, 38, 2, 
2017/8/20, 48, 16, 11, 37, 3, 
2017/8/21, 44, 25, 9, 41, 3, 
2017/8/22, 65, 33, 6, 44, 4, 
2017/8/23, 80, 20, 7, 47, 4, 
2017/8/24, 54, 25, 8, 54, 4, 
2017/8/25, 61, 21, 24, 39, 2, 
2017/8/26, 58, 14, 26, 26, 1, 
2017/8/27, 42, 32, 19, 50, 2, 
2017/8/28, 86, 23, 8, 44, 4, 
2017/8/29, 62, 15, 13, 26, 2, 
2017/8/30, 44, 26, 8, 43, 4, 
2017/8/31, 59, 13, 19, 30, 2, 
2017/9/1, 45, 17, 15, 42, 2, 
2017/9/2, 50, 16, 15, 39, 2, 
2017/9/3, 47, 17, 13, 41, 4, 
2017/9/4, 51, 16, 12, 44, 4, 
2017/9/5, 50, , , , , 
2017/9/9, 38, 16, 10, 32, 3, 
2017/9/10, 42, 17, 15, 41, 4, 
2017/9/11, 46, 17, 9, 46, 4, 
2017/9/12, 47, 15, 16, 44, 4, 
2017/9/13, 44, 10, 12, 34, 2, 
2017/9/14, 31, 10, 13, 32, 3, 
2017/9/15, 33, 10, 14, 24, 2, 
2017/9/16, 35, 9, 19, 23, 1, 
2017/9/17, 27, 11, 16, 28, 1, 
2017/9/18, 38, 16, 11, 39, 2, 
2017/9/19, 51, 25, 7, 51, 5, 
2017/9/20, 63, 22, 12, 50, 4, 
2017/9/21, 60, 22, 7, 55, 6, 
2017/9/22, 61, 16, 11, 40, 3, 
2017/9/23, 47, 23, 17, 36, 2, 
2017/9/24, 70, 35, 9, 38, 3, 
2017/9/25, 95, 36, 10, 37, 3, 
2017/9/26, 101, 45, 8, 50, 4, 
2017/9/27, 122, 23, 9, 56, 5, 
2017/9/28, 58, 26, 7, 51, 5, 
2017/9/29, 66, 20, 8, 44, 4, 
2017/9/30, 54, 12, 11, 34, 3, 
2017/4/1, 48, 16, 22, 24, 1, 2
2017/4/2, 47, 31, 9, 47, 4, 4
2017/4/3, 78, 22, 15, 32, 2, 3
2017/4/4, 54, 16, 20, 26, , 2
2017/4/5, 38, 26, 15, 34, 2, 4
2017/4/6, 62, 26, 19, 24, 2, 5
2017/4/7, 67, 44, 13, 45, 4, 7
2017/4/8, 100, 44, 16, 37, 3, 7
2017/4/9, 95, 15, 26, 14, 1, 4
2017/4/10, 38, 19, 16, 30, 2, 6
2017/4/11, 44, 22, 19, 33, 3, 6
2017/4/12, 51, 14, 21, 23, 2, 5
2017/4/13, 33, 19, 16, 32, 3, 6
2017/4/14, 42, 10, 28, 13, 1, 5
2017/4/15, 27, 13, 22, 22, 1, 6
2017/4/16, 34, 10, 25, 11, 1, 6
2017/4/17, 27, 13, 27, 17, , 6
2017/4/18, 24, 20, 26, 32, 2, 5
2017/4/19, 46, 28, 12, 48, 4, 3
2017/4/20, 63, 27, 13, 27, 3, 2
2017/4/21, 58, 16, 19, 19, 1, 1
2017/4/22, 42, 24, 19, 34, 2, 3
2017/4/23, 52, 25, 18, 32, 4, 3
2017/4/24, 56, 10, 24, 17, 1, 2
2017/4/25, 25, 11, 19, 18, 1, 2
2017/4/26, 29, 22, 14, 42, 4, 5
2017/4/27, 53, 18, 13, 29, 3, 4
2017/4/28, 52, 25, 15, 43, 4, 5
2017/4/29, 59, 24, 22, 27, 2, 3
2017/4/30, 62, 14, 18, 25, 2, 3
2017/5/1, 33, 22, 22, 16, 2, 2
2017/5/2, 55, 24, 26, 12, 1, 2
2017/5/3, 58, 26, 22, 10, 1, 2
2017/5/4, 64, 19, 25, 19, 1, 2
2017/5/5, 42, 26, 22, 6, 1, 2
2017/5/6, 73, 22, 26, 9, 1, 2
2017/5/7, 65, 21, 26, 21, 1, 2
2017/5/8, 46, 19, 25, 26, 1, 2
2017/5/9, 47, 28, 15, 53, 3, 4
2017/5/10, 56, 44, 18, 50, 4, 4
2017/5/11, 101, 30, 10, 47, 4, 5
2017/5/12, 75, 26, 17, 39, 3, 3
2017/5/13, 60, 19, 15, 33, 2, 3
2017/5/14, 48, 22, 9, 44, 4, 4
2017/5/15, 52, 22, 7, 43, 4, 5
2017/5/16, 56, 19, 7, 35, 5, 5
2017/5/17, 52, 17, 11, 36, 3, 5
2017/5/18, 45, 17, 16, 43, 3, 6
2017/5/19, 49, 18, 9, 45, 3, 7
2017/5/20, 48, 17, 15, 43, 2, 6
2017/5/21, 45, 25, 11, 59, 3, 7
2017/5/22, 65, 22, 8, 47, 3, 7
2017/5/23, 54, 16, 22, 31, 2, 5
2017/5/24, 48, 24, 10, 54, 3, 6
2017/5/25, 61, 27, 16, 53, 3, 6
2017/5/26, 65, 24, 14, 43, 2, 6
2017/5/27, 63, 17, 19, 30, 2, 5
2017/5/28, 48, 21, 13, 37, 2, 6
2017/5/29, 53, 19, 12, 46, 4, 6
2017/5/30, 54, 22, 9, 32, 4, 5
2017/5/31, 51, 23, 8, 49, 5, 5
2017/6/1, 58, 25, 12, 46, 4, 5
2017/6/2, 66, 15, 18, 30, 3, 3
2017/6/3, 43, 17, 13, 33, 3, 4
2017/6/4, 40, 19, 16, 41, 4, 4
2017/6/5, 45, 16, 14, 43, 5, 5
2017/6/6, 41, 21, 11, 43, 4, 5
2017/6/7, 45, 20, 13, 45, 4, 5
2017/6/8, 51, 23, 9, 46, 5, 5
2017/6/9, 55, 20, 12, 34, 3, 4
2017/6/10, 50, 18, 12, 31, 3, 4
2017/6/11, 49, 19, 15, 43, 4, 5
2017/6/12, 48, 20, 13, 39, 4, 4
2017/6/13, 50, 22, 21, 40, 2, 4
2017/6/14, 55, 27, 10, 49, 4, 5
2017/6/15, 63, 19, 14, 33, 3, 4
2017/6/16, 46, 22, 19, 35, 2, 5
2017/6/17, 60, 23, 34, 38, 2, 6
2017/6/18, 65, 28, 29, 55, 3, 6
2017/6/19, 71, 37, 21, 56, 2, 6
2017/6/20, 93, 31, 21, 58, 3, 6
2017/6/21, 72, 30, 22, 52, 4, 6
2017/6/22, 76, 19, 11, 44, 4, 5
2017/6/23, 52, 17, 11, 31, 3, 5
2017/6/24, 47, 13, 12, 26, 3, 4
2017/6/25, 40, 15, 20, 26, 2, 3
2017/6/26, 36, 23, 16, 33, 3, 4
2017/6/27, 54, 12, 14, 22, 2, 2
2017/6/28, 39, 19, 10, 56, 5, 3
2017/6/29, 51, 12, 13, 29, 2, 1
2017/6/30, 35, 15, 15, 31, 2, 1
2017/1/2, 34, 27, 5, 48, 6, 4
2017/1/3, 62, 17, 12, 34, 2, 1
2017/1/4, 34, 30, 11, 42, 4, 4
2017/1/5, 65, 40, 5, 57, 7, 5
2017/1/6, 84, 19, 6, 35, 4, 3
2017/1/7, 56, 26, 4, 42, 5, 4
2017/1/8, 72, 22, 6, 51, 6, 4
2017/1/9, 60, 30, 6, 50, 6, 4
2017/1/10, 57, 24, 13, 41, 4, 3
2017/1/11, 52, 22, 12, 45, 7, 3
2017/1/12, 47, 13, 14, 23, 8, 1
2017/1/13, 26, 17, 10, 35, 4, 2
2017/1/14, 44, 17, 2, 33, 3, 2
2017/1/15, 47, 21, 3, 43, 4, 3
2017/1/16, 60, 38, 6, 43, 5, 3
2017/1/17, 82, 46, 6, 49, 7, 5
2017/1/18, 100, 40, 6, 34, 5, 2
2017/1/19, 96, 30, 8, 34, 4, 2
2017/1/20, 72, 41, 7, 40, 5, 4
2017/1/21, 89, 67, 6, 46, 8, 9
2017/1/22, 158, 73, 6, 65, 13, 14
2017/1/23, 172, 54, 6, 64, 11, 10
2017/1/24, 144, 37, 6, 49, 8, 7
2017/1/25, 104, 58, 8, 43, 5, 5
2017/1/26, 135, 50, 4, 34, 5, 5
2017/1/27, 124, 27, 8, 35, 5, 4
2017/1/28, 61, 16, 9, 29, 4, 3
2017/1/29, 42, 18, 10, 30, 4, 2
2017/1/30, 52, 23, 8, 36, 4, 4
2017/1/31, 66, 22, 4, 40, 6, 5
2017/2/1, 65, 26, 10, 34, 5, 4
2017/2/2, 47, 30, 11, 44, 5, 4
2017/2/3, 44, 26, 7, 46, 6, 6
2017/2/4, 53, 16, 12, 25, 3, 4
2017/2/5, 53, 38, 9, 42, 6, 6
2017/2/6, 90, 24, 15, 40, 5, 5
2017/2/7, 54, 28, 10, 21, 3, 3
2017/2/8, 73, 33, 14, 19, 1, 1
2017/2/9, 85, 42, 9, 18, 1, 1
2017/2/10, 111, 39, 12, 16, 1, 1
2017/2/11, 107, 47, 9, 19, 1, 2
2017/2/12, 126, 57, 4, 33, 3, 2
2017/2/13, 142, 47, 4, 43, 4, 3
2017/2/14, 102, 33, 3, 44, 4, 3
2017/2/15, 76, 35, 6, 55, 6, 4
2017/2/16, 64, 36, 4, 51, 6, 4
2017/2/17, 74, 36, 8, 42, 4, 4
2017/2/18, 83, 30, 5, 42, 4, 5
2017/2/19, 74, 25, 5, 40, 5, 4
2017/2/20, 60, 21, 6, 47, 5, 4
2017/2/21, 52, 19, 13, 50, 5, 2
2017/2/22, 47, 17, 16, 33, 3, 2
2017/2/23, 34, 20, 20, 41, 2, 3
2017/2/24, 43, 24, 14, 40, 3, 4
2017/2/25, 47, 15, 16, 34, 2, 4
2017/2/26, 38, 16, 17, 51, 5, 6
2017/2/27, 43, 23, 13, 49, 6, 4
2017/2/28, 48, 28, 11, 51, 5, 1
2017/3/1, 52, 31, 18, 46, 4, 2
2017/3/2, 54, 29, 10, 44, 3, 1
2017/3/3, 60, 23, 12, 41, 4, 1
2017/3/4, 48, 17, 16, 38, 3, 1
2017/3/5, 41, 19, 17, 33, 3, 1
2017/3/6, 41, 22, 17, 42, 3, 2
2017/3/7, 48, 22, 11, 48, 5, 2
2017/3/8, 53, 17, 13, 39, 3, 2
2017/3/9, 43, 26, 9, 47, 4, 4
2017/3/10, 62, 33, 3, 43, 4, 4
2017/3/11, 83, 29, 7, 29, 3, 3
2017/3/12, 79, 21, 18, 34, 2, 4
2017/3/13, 50, 24, 4, 41, 4, 4
2017/3/14, 61, 31, 2, 46, 5, 5
2017/3/15, 73, 35, 2, 48, 6, 6
2017/3/16, 87, 21, 12, 44, 4, 5
2017/3/17, 48, 17, 6, 37, 4, 5
2017/3/18, 44, 17, 10, 32, 3, 5
2017/3/19, 43, 22, 13, 45, 4, 6
2017/3/20, 47, 24, 10, 50, 5, 7
2017/3/21, 44, 23, 15, 50, 3, 7
2017/3/22, 47, 25, 18, 25, 1, 3
2017/3/23, 67, 33, 19, 23, 1, 2
2017/3/24, 79, 16, 27, 17, , 2
2017/3/25, 41, 15, 23, 25, 1, 2
2017/3/26, 35, 42, 16, 33, 2, 4
2017/3/27, 102, 48, 9, 47, 4, 5
2017/3/28, 115, 24, 16, 50, 3, 4
2017/3/29, 58, 27, 14, 55, 3, 4
2017/3/30, 59, 25, 11, 57, 4, 4
2017/3/31, 60, 20, 16, 48, 3, 4
2016/10/1, 47, 13, 16, 18, 2, 1
2016/10/2, 35, 22, 8, 37, 4, 4
2016/10/3, 51, 26, 6, 36, 3, 3
2016/10/4, 59, 25, 8, 37, 2, 2
2016/10/5, 48, 17, 9, 34, 2, 1
2016/10/6, 37, 17, 7, 30, 2, 1
2016/10/7, 43, 13, 11, 19, 1, 
2016/10/8, 33, 9, 13, 19, 1, 
2016/10/9, 22, 11, 11, 22, 1, 1
2016/10/10, 26, 15, 7, 27, 2, 3
2016/10/11, 41, 14, 8, 22, 2, 4
2016/10/12, 39, 21, 6, 26, 3, 5
2016/10/13, 53, 28, 5, 30, 4, 5
2016/10/14, 66, 29, 6, 39, 4, 6
